,v2a1,rooms,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,pisomoscer,pisocemento,cielorazo,sanitario2,sanitario3,energcocinar2,energcocinar3,epared2,epared3,etecho2,etecho3,eviv2,eviv3,male,female,estadocivil3,estadocivil7,parentesco1,parentesco3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel3,bedrooms,overcrowding,tipovivi1,television,qmobilephone,lugar1,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
6860,,4,0,,0,1,1,0,1,1,0,2,2,2,2,12,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,0,2,0.0,12.0,0.0,12.0,0,2,1.0,1,0,2,0,1,0,53,144,2809,4,144,0,1.0,0.0,144.0,2809
6861,,4,0,,0,1,1,0,1,1,0,2,2,2,2,12,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,0,2,0.0,12.0,0.0,12.0,0,2,1.0,1,0,2,0,1,0,59,144,3481,4,144,0,1.0,0.0,144.0,3481
6862,,3,0,,1,1,2,0,1,1,1,2,3,3,3,0,,3,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,2,1,0,3,2.0,11.0,0.0,23.0,0,1,3.0,1,0,2,0,1,0,2,0,4,9,121,4,9.0,4.0,529.0,4
6863,,3,0,,1,1,2,0,1,1,1,2,3,3,3,11,,3,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,1,0,3,2.0,11.0,0.0,23.0,0,1,3.0,1,0,2,0,1,0,27,121,729,9,121,4,9.0,4.0,529.0,729
6864,,3,0,,1,1,2,0,1,1,1,2,3,3,3,12,,3,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2,1,0,3,2.0,11.0,0.0,23.0,0,1,3.0,1,0,2,0,1,0,19,144,361,9,121,4,9.0,4.0,529.0,361
6865,,3,0,,0,1,1,2,2,4,2,3,5,5,5,0,,5,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,3,2,0,5,1.5,,0.0,0.5,0,2,2.5,0,1,2,0,1,0,40,0,1600,25,1,9,6.25,2.25,0.25,1600
6866,,3,0,,0,1,1,2,2,4,2,3,5,5,5,1,0.0,5,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,3,2,0,5,1.5,,0.0,0.5,0,2,2.5,0,1,2,0,1,0,8,1,64,25,1,9,6.25,2.25,0.25,64
6867,,3,0,,0,1,1,2,2,4,2,3,5,5,5,9,1.0,5,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,3,2,0,5,1.5,,0.0,0.5,0,2,2.5,0,1,2,0,1,0,17,81,289,25,1,9,6.25,2.25,0.25,289
6868,,3,0,,0,1,1,2,2,4,2,3,5,5,5,0,,5,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,3,2,0,5,1.5,,0.0,0.5,0,2,2.5,0,1,2,0,1,0,0,0,0,25,1,9,6.25,2.25,0.25,0
6869,,3,0,,0,1,1,2,2,4,2,3,5,5,5,1,,5,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,3,2,0,5,1.5,,0.0,0.5,0,2,2.5,0,1,2,0,1,0,31,1,961,25,1,9,6.25,2.25,0.25,961
6870,,6,0,,0,1,1,0,0,0,0,1,1,1,1,17,,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,8.0,17.0,0.0,17.0,0,2,0.5,1,0,1,0,1,0,65,289,4225,1,289,0,0.25,64.0,289.0,4225
6871,90000.0,1,0,,0,2,2,0,1,1,0,3,3,3,3,5,,3,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,2,0,3,0.5,0.0,6.0,5.5,0,1,3.0,0,0,1,0,1,0,38,25,1444,9,0,1,9.0,0.25,30.25,1444
6872,90000.0,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,2,0,3,0.5,0.0,6.0,5.5,1,1,3.0,0,0,1,0,1,0,43,36,1849,9,0,1,9.0,0.25,30.25,1849
6873,90000.0,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,4.0,3,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0.5,0.0,6.0,5.5,1,1,3.0,0,0,1,0,1,0,17,36,289,9,0,1,9.0,0.25,30.25,289
6874,,5,1,1.0,0,3,3,1,2,3,1,5,6,6,6,9,,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2,4,0,6,0.5,0.0,14.0,13.25,0,3,2.0,1,1,6,0,1,0,52,81,2704,36,0,4,4.0,0.25,175.5625,2704
6875,,5,1,1.0,0,3,3,1,2,3,1,5,6,6,6,11,,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2,4,0,6,0.5,0.0,14.0,13.25,0,3,2.0,1,1,6,0,1,0,18,121,324,36,0,4,4.0,0.25,175.5625,324
6876,,5,1,1.0,0,3,3,1,2,3,1,5,6,6,6,14,,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,2,4,0,6,0.5,0.0,14.0,13.25,0,3,2.0,1,1,6,0,1,0,62,196,3844,36,0,4,4.0,0.25,175.5625,3844
6877,,5,1,1.0,0,3,3,1,2,3,1,5,6,6,6,6,,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2,4,0,6,0.5,0.0,14.0,13.25,1,3,2.0,1,1,6,0,1,0,64,36,4096,36,0,4,4.0,0.25,175.5625,4096
6878,,5,1,1.0,0,3,3,1,2,3,1,5,6,6,6,13,,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,4,0,6,0.5,0.0,14.0,13.25,0,3,2.0,1,1,6,0,1,0,36,169,1296,36,0,4,4.0,0.25,175.5625,1296
6879,,5,1,1.0,0,3,3,1,2,3,1,5,6,6,6,0,,6,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,4,0,6,0.5,0.0,14.0,13.25,0,3,2.0,1,1,6,0,1,0,6,0,36,36,0,4,4.0,0.25,175.5625,36
6880,200000.0,7,0,,0,2,2,0,2,2,0,4,4,4,4,6,,4,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,4,2,4,1.0,6.0,0.0,8.0,1,3,1.3333334,0,1,4,0,1,0,72,36,5184,16,36,0,1.7777778999999998,1.0,64.0,5184
6881,200000.0,7,0,,0,2,2,0,2,2,0,4,4,4,4,11,,4,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,4,2,4,1.0,6.0,0.0,8.0,0,3,1.3333334,0,1,4,0,1,0,29,121,841,16,36,0,1.7777778999999998,1.0,64.0,841
6882,200000.0,7,0,,0,2,2,0,2,2,0,4,4,4,4,9,,4,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,4,2,4,1.0,6.0,0.0,8.0,0,3,1.3333334,0,1,4,0,1,0,50,81,2500,16,36,0,1.7777778999999998,1.0,64.0,2500
6883,200000.0,7,0,,0,2,2,0,2,2,0,4,4,4,4,6,,4,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,4,2,4,1.0,6.0,0.0,8.0,1,3,1.3333334,0,1,4,0,1,0,75,36,5625,16,36,0,1.7777778999999998,1.0,64.0,5625
6884,50000.0,1,0,,0,1,1,0,0,0,0,1,1,1,1,1,,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0.0,,0.0,1.0,0,1,1.0,0,0,1,0,1,0,34,1,1156,1,1,0,1.0,0.0,1.0,1156
6885,,3,0,,1,1,2,1,2,3,2,3,5,5,5,6,4.0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,4,1,0,5,4.0,0.0,6.0,6.0,1,2,2.5,0,0,2,0,1,0,17,36,289,25,0,16,6.25,16.0,36.0,289
6886,,3,0,,1,1,2,1,2,3,2,3,5,5,5,6,,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,4,1,0,5,4.0,0.0,6.0,6.0,1,2,2.5,0,0,2,0,1,0,34,36,1156,25,0,16,6.25,16.0,36.0,1156
6887,,3,0,,1,1,2,1,2,3,2,3,5,5,5,0,,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4,1,0,5,4.0,0.0,6.0,6.0,0,2,2.5,0,0,2,0,1,0,2,0,4,25,0,16,6.25,16.0,36.0,4
6888,,3,0,,1,1,2,1,2,3,2,3,5,5,5,4,2.0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,4,1,0,5,4.0,0.0,6.0,6.0,0,2,2.5,0,0,2,0,1,0,13,16,169,25,0,16,6.25,16.0,36.0,169
6889,,3,0,,1,1,2,1,2,3,2,3,5,5,5,0,,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,5,4.0,0.0,6.0,6.0,0,2,2.5,0,0,2,0,1,0,4,0,16,25,0,16,6.25,16.0,36.0,16
6890,,1,0,,0,0,0,0,1,1,0,1,1,1,1,6,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,0.0,6.0,6.0,1,1,1.0,0,0,0,0,1,0,61,36,3721,1,0,0,1.0,0.0,36.0,3721
6891,,1,0,,0,0,0,0,2,2,0,2,2,2,2,6,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1.0,0.0,6.0,6.0,1,1,2.0,0,0,2,0,1,0,38,36,1444,4,0,1,4.0,1.0,36.0,1444
6892,,1,0,,0,0,0,0,2,2,0,2,2,2,2,4,1.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,1.0,0.0,6.0,6.0,0,1,2.0,0,0,2,0,1,0,12,16,144,4,0,1,4.0,1.0,36.0,144
6893,60000.0,1,0,,0,2,2,0,0,0,0,2,2,2,2,11,,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2,0,2,0.0,0.0,0.0,5.5,0,1,2.0,0,0,2,0,1,0,22,121,484,4,0,0,4.0,0.0,30.25,484
6894,60000.0,1,0,,0,2,2,0,0,0,0,2,2,2,2,0,,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,2,0,2,0.0,0.0,0.0,5.5,0,1,2.0,0,0,2,0,1,0,25,0,625,4,0,0,4.0,0.0,30.25,625
6895,,4,0,,0,0,0,1,2,3,1,2,3,3,3,6,,3,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,2,1,3,2.0,0.0,6.0,5.5,1,2,1.5,1,0,2,0,1,0,40,36,1600,9,0,1,2.25,4.0,30.25,1600
6896,,4,0,,0,0,0,1,2,3,1,2,3,3,3,0,,3,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,2,1,3,2.0,0.0,6.0,5.5,0,2,1.5,1,0,2,0,1,0,0,0,0,9,0,1,2.25,4.0,30.25,0
6897,,4,0,,0,0,0,1,2,3,1,2,3,3,3,5,,3,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2,1,3,2.0,0.0,6.0,5.5,0,2,1.5,1,0,2,0,1,0,68,25,4624,9,0,1,2.25,4.0,30.25,4624
6898,107000.0,4,0,,0,1,1,0,2,2,0,3,3,3,3,7,,3,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,2,0,3,0.5,12.0,0.0,9.5,0,2,1.5,0,0,3,0,1,0,45,49,2025,9,144,1,2.25,0.25,90.25,2025
6899,107000.0,4,0,,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,2,0,3,0.5,12.0,0.0,9.5,1,2,1.5,0,0,3,0,1,0,12,36,144,9,144,1,2.25,0.25,90.25,144
6900,107000.0,4,0,,0,1,1,0,2,2,0,3,3,3,3,12,,3,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,2,0,3,0.5,12.0,0.0,9.5,0,2,1.5,0,0,3,0,1,0,42,144,1764,9,144,1,2.25,0.25,90.25,1764
6901,225000.0,3,0,,0,1,1,1,3,4,1,4,5,5,5,0,,5,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2,3,0,5,0.6666666933333327,0.0,11.0,6.0,0,2,2.5,0,0,4,0,1,0,6,0,36,25,0,4,6.25,0.44444448,36.0,36
6902,225000.0,3,0,,0,1,1,1,3,4,1,4,5,5,5,6,,5,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,3,0,5,0.6666666933333327,0.0,11.0,6.0,1,2,2.5,0,0,4,0,1,0,32,36,1024,25,0,4,6.25,0.44444448,36.0,1024
6903,225000.0,3,0,,0,1,1,1,3,4,1,4,5,5,5,11,,5,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,2,3,0,5,0.6666666933333327,0.0,11.0,6.0,0,2,2.5,0,0,4,0,1,0,25,121,625,25,0,4,6.25,0.44444448,36.0,625
6904,225000.0,3,0,,0,1,1,1,3,4,1,4,5,5,5,5,1.0,5,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,2,3,0,5,0.6666666933333327,0.0,11.0,6.0,0,2,2.5,0,0,4,0,1,0,13,25,169,25,0,4,6.25,0.44444448,36.0,169
6905,225000.0,3,0,,0,1,1,1,3,4,1,4,5,5,5,1,,5,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,3,0,5,0.6666666933333327,0.0,11.0,6.0,0,2,2.5,0,0,4,0,1,0,62,1,3844,25,0,4,6.25,0.44444448,36.0,3844
6906,,1,0,,2,1,3,0,1,1,2,2,4,4,4,11,,4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,6.0,0.0,8.5,0,1,4.0,0,0,2,0,1,0,28,121,784,16,36,4,16.0,1.0,72.25,784
6907,,1,0,,2,1,3,0,1,1,2,2,4,4,4,0,,4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,0,4,1.0,6.0,0.0,8.5,0,1,4.0,0,0,2,0,1,0,4,0,16,16,36,4,16.0,1.0,72.25,16
6908,,1,0,,2,1,3,0,1,1,2,2,4,4,4,0,0.0,4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,0,4,1.0,6.0,0.0,8.5,0,1,4.0,0,0,2,0,1,0,7,0,49,16,36,4,16.0,1.0,72.25,49
6909,,1,0,,2,1,3,0,1,1,2,2,4,4,4,6,,4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,4,1.0,6.0,0.0,8.5,1,1,4.0,0,0,2,0,1,0,35,36,1225,16,36,4,16.0,1.0,72.25,1225
6910,40000.0,3,0,,0,1,1,0,1,1,0,2,2,2,2,5,,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0.0,5.0,0.0,5.0,0,1,2.0,0,0,2,0,1,0,51,25,2601,4,25,0,4.0,0.0,25.0,2601
6911,40000.0,3,0,,0,1,1,0,1,1,0,2,2,2,2,5,,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,0.0,5.0,0.0,5.0,0,1,2.0,0,0,2,0,1,0,53,25,2809,4,25,0,4.0,0.0,25.0,2809
6912,,4,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,1.0,0.0,6.0,6.0,1,2,1.0,0,0,2,0,1,0,54,36,2916,4,0,1,1.0,1.0,36.0,2916
6913,,4,0,,0,1,1,0,1,1,0,2,2,2,2,7,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,2,1.0,0.0,6.0,6.0,0,2,1.0,0,0,2,0,1,0,15,49,225,4,0,1,1.0,1.0,36.0,225
6914,108000.0,3,0,,0,0,0,0,1,1,0,1,1,1,1,15,,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,15.0,15.0,0,1,1.0,0,0,1,0,1,0,29,225,841,1,0,0,1.0,0.0,225.0,841
6915,,5,0,,0,1,1,0,1,1,0,2,2,2,2,3,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,1,2,1.0,7.0,0.0,5.0,0,3,0.66666669,1,0,2,0,0,1,64,9,4096,4,49,0,0.44444448,1.0,25.0,4096
6916,,5,0,,0,1,1,0,1,1,0,2,2,2,2,7,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,1,2,1.0,7.0,0.0,5.0,0,3,0.66666669,1,0,2,0,0,1,69,49,4761,4,49,0,0.44444448,1.0,25.0,4761
6917,,6,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,2,0,2,0.0,6.0,0.0,6.0,1,3,0.66666669,0,0,2,0,0,1,58,36,3364,4,36,0,0.44444448,0.0,36.0,3364
6918,,6,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,2,0.0,6.0,0.0,6.0,1,3,0.66666669,0,0,2,0,0,1,61,36,3721,4,36,0,0.44444448,0.0,36.0,3721
6919,,3,0,,0,1,1,0,0,0,0,1,1,1,1,11,,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0.0,11.0,0.0,11.0,0,1,1.0,1,0,1,0,0,1,26,121,676,1,121,0,1.0,0.0,121.0,676
6920,,5,0,,2,2,4,0,1,1,2,3,5,5,5,8,,5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,2,0,5,1.5,6.0,0.0,7.0,0,3,1.6666666,0,0,2,0,0,1,28,64,784,25,36,9,2.7777777,2.25,49.0,784
6921,,5,0,,2,2,4,0,1,1,2,3,5,5,5,1,0.0,5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0,5,1.5,6.0,0.0,7.0,0,3,1.6666666,0,0,2,0,0,1,7,1,49,25,36,9,2.7777777,2.25,49.0,49
6922,,5,0,,2,2,4,0,1,1,2,3,5,5,5,6,,5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,2,0,5,1.5,6.0,0.0,7.0,1,3,1.6666666,0,0,2,0,0,1,27,36,729,25,36,9,2.7777777,2.25,49.0,729
6923,,5,0,,2,2,4,0,1,1,2,3,5,5,5,4,0.0,5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3,2,0,5,1.5,6.0,0.0,7.0,0,3,1.6666666,0,0,2,0,0,1,11,16,121,25,36,9,2.7777777,2.25,49.0,121
6924,,5,0,,2,2,4,0,1,1,2,3,5,5,5,7,0.0,5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3,2,0,5,1.5,6.0,0.0,7.0,0,3,1.6666666,0,0,2,0,0,1,14,49,196,25,36,9,2.7777777,2.25,49.0,196
6925,,3,0,,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0.0,6.0,0.0,8.5,0,1,2.0,0,0,1,0,0,1,34,121,1156,4,36,0,4.0,0.0,72.25,1156
6926,,3,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,2,0,2,0.0,6.0,0.0,8.5,1,1,2.0,0,0,1,0,0,1,31,36,961,4,36,0,4.0,0.0,72.25,961
6927,,4,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,3,2,3,2.0,6.0,0.0,6.0,1,3,1.0,1,0,1,0,0,1,73,36,5329,9,36,0,1.0,4.0,36.0,5329
6928,,4,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,3,2,3,2.0,6.0,0.0,6.0,1,3,1.0,1,0,1,0,0,1,49,36,2401,9,36,0,1.0,4.0,36.0,2401
6929,,4,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3,2,3,2.0,6.0,0.0,6.0,1,3,1.0,1,0,1,0,0,1,76,36,5776,9,36,0,1.0,4.0,36.0,5776
6930,,5,0,,0,3,3,0,1,1,0,4,4,4,4,6,,4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,2,4,3.0,6.0,0.0,9.0,1,3,1.3333334,1,1,1,0,0,1,67,36,4489,16,36,1,1.7777778999999998,9.0,81.0,4489
6931,,5,0,,0,3,3,0,1,1,0,4,4,4,4,8,0.0,4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,3,2,4,3.0,6.0,0.0,9.0,0,3,1.3333334,1,1,1,0,0,1,15,64,225,16,36,1,1.7777778999999998,9.0,81.0,225
6932,,5,0,,0,3,3,0,1,1,0,4,4,4,4,6,,4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,3,2,4,3.0,6.0,0.0,9.0,1,3,1.3333334,1,1,1,0,0,1,65,36,4225,16,36,1,1.7777778999999998,9.0,81.0,4225
6933,,5,0,,0,3,3,0,1,1,0,4,4,4,4,15,,4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,3,2,4,3.0,6.0,0.0,9.0,0,3,1.3333334,1,1,1,0,0,1,44,225,1936,16,36,1,1.7777778999999998,9.0,81.0,1936
6934,,4,0,,0,2,2,1,1,2,1,3,4,4,4,0,,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,2,2,0,4,1.0,0.0,0.0,3.0,0,3,1.3333334,1,0,2,0,0,1,42,0,1764,16,0,4,1.7777778999999998,1.0,9.0,1764
6935,,4,0,,0,2,2,1,1,2,1,3,4,4,4,6,4.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,2,2,0,4,1.0,0.0,0.0,3.0,1,3,1.3333334,1,0,2,0,0,1,17,36,289,16,0,4,1.7777778999999998,1.0,9.0,289
6936,,4,0,,0,2,2,1,1,2,1,3,4,4,4,3,0.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,4,1.0,0.0,0.0,3.0,0,3,1.3333334,1,0,2,0,0,1,9,9,81,16,0,4,1.7777778999999998,1.0,9.0,81
6937,,4,0,,0,2,2,1,1,2,1,3,4,4,4,6,,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,4,1.0,0.0,0.0,3.0,1,3,1.3333334,1,0,2,0,0,1,38,36,1444,16,0,4,1.7777778999999998,1.0,9.0,1444
6938,,4,0,,1,2,3,1,1,2,2,3,5,5,5,6,,5,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,3,2,0,5,1.5,6.0,0.0,9.5,1,2,2.5,1,0,2,0,0,1,49,36,2401,25,36,9,6.25,2.25,90.25,2401
6939,,4,0,,1,2,3,1,1,2,2,3,5,5,5,13,,5,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0,5,1.5,6.0,0.0,9.5,0,2,2.5,1,0,2,0,0,1,35,169,1225,25,36,9,6.25,2.25,90.25,1225
6940,,4,0,,1,2,3,1,1,2,2,3,5,5,5,2,1.0,5,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3,2,0,5,1.5,6.0,0.0,9.5,0,2,2.5,1,0,2,0,0,1,10,4,100,25,36,9,6.25,2.25,90.25,100
6941,,4,0,,1,2,3,1,1,2,2,3,5,5,5,0,,5,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,3,2,0,5,1.5,6.0,0.0,9.5,0,2,2.5,1,0,2,0,0,1,1,0,1,25,36,9,6.25,2.25,90.25,1
6942,,4,0,,1,2,3,1,1,2,2,3,5,5,5,8,2.0,5,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3,2,0,5,1.5,6.0,0.0,9.5,0,2,2.5,1,0,2,0,0,1,17,64,289,25,36,9,6.25,2.25,90.25,289
6943,,3,1,1.0,2,1,3,0,1,1,2,2,4,4,4,9,,4,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,2,2,0,4,1.0,6.0,0.0,7.5,0,2,2.0,0,0,2,0,0,1,34,81,1156,16,36,4,4.0,1.0,56.25,1156
6944,,3,1,1.0,2,1,3,0,1,1,2,2,4,4,4,5,0.0,4,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,2,2,0,4,1.0,6.0,0.0,7.5,0,2,2.0,0,0,2,0,0,1,11,25,121,16,36,4,4.0,1.0,56.25,121
6945,,3,1,1.0,2,1,3,0,1,1,2,2,4,4,4,6,,4,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,2,2,0,4,1.0,6.0,0.0,7.5,1,2,2.0,0,0,2,0,0,1,52,36,2704,16,36,4,4.0,1.0,56.25,2704
6946,,3,1,1.0,2,1,3,0,1,1,2,2,4,4,4,2,0.0,4,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,2,2,0,4,1.0,6.0,0.0,7.5,0,2,2.0,0,0,2,0,0,1,8,4,64,16,36,4,4.0,1.0,56.25,64
6947,,3,0,,0,1,1,0,1,1,0,2,2,2,2,0,,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2,2,2,8.0,0.0,0.0,0.5,0,1,2.0,1,0,1,0,0,1,74,0,5476,4,0,0,4.0,64.0,0.25,5476
6948,,3,0,,0,1,1,0,1,1,0,2,2,2,2,1,,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,2,2,8.0,0.0,0.0,0.5,0,1,2.0,1,0,1,0,0,1,86,1,7396,4,0,0,4.0,64.0,0.25,7396
6949,90000.0,4,1,1.0,1,2,3,0,1,1,1,3,4,4,4,10,,4,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,2,2,0,4,1.0,0.0,10.0,8.0,0,2,2.0,0,1,3,0,0,1,32,100,1024,16,0,4,4.0,1.0,64.0,1024
